# 开心输入法 8105 个常用单字词库
# 频率顺序：wordfreq 3.1.1 中文词频；仅保留拼音引擎支持的汉字。
# 权重：按词频名次线性映射到 10000..1，严格降序。
# 格式：汉字<TAB>权重；拼音由引擎自动生成，以保留多音字全部读音。
丐	4278
喾	4277
囯	4276
圾	4274
垓	4273
妊	4272
姪	4271
忏	4269
慨	4268
慵	4267
焘	4266
犸	4264
珰	4263
眦	4262
秧	4261
诒	4259
迨	4258
镞	4257
乒	4256
嘚	4255
垸	4253
姗	4252
屙	4251
嶂	4250
暍	4248
泚	4247
泠	4246
浏	4245
浼	4243
瑄	4242
砆	4241
笮	4240
箩	4238
耆	4237
耦	4236
腑	4235
谝	4234
邳	4232
钫	4231
铑	4230
颏	4229
飧	4227
髯	4226
乗	4225
亳	4224
勐	4222
埽	4221
妒	4220
崐	4219
嵬	4218
幷	4216
暻	4215
汊	4214
泸	4213
湟	4211
炤	4210
稷	4209
簋	4208
粕	4206
绻	4205
缒	4204
缗	4203
羁	4201
臊	4200
萎	4199
蛩	4198
裱	4197
谗	4195
谚	4194
铼	4193
韭	4192
髂	4190
鲉	4189
鳉	4188
剰	4187
唵	4185
嚒	4184
囟	4183
孪	4182
暧	4180
氚	4179
涿	4178
溆	4177
潢	4176
煦	4174
睑	4173
瞟	4172
矽	4171
硗	4169
蘼	4168
阂	4167
陋	4166
鲩	4164
鳀	4163
俎	4162
咿	4161
孢	4160
崾	4158
廨	4157
彗	4156
徊	4155
桜	4153
漱	4152
猇	4151
砩	4150
磔	4148
笏	4147
簪	4146
纛	4145
缎	4143
脲	4142
苴	4141
葭	4140
蚵	4139
诟	4137
诣	4136
诿	4135
辗	4134
闼	4132
颙	4131
鬃	4130
𥬠	4129
亜	4127
佰	4126
俶	4125
啬	4124
喳	4123
嘁	4121
埴	4120
寤	4119
岷	4118
攫	4116
榇	4115
槿	4114
殡	4113
獒	4111
瞽	4110
篏	4109
缯	4108
荟	4106
蛱	4105
裳	4104
赍	4103
郾	4102
鏊	4100
颎	4099
髋	4098
鲻	4097
鸲	4095
鹛	4094
鹱	4093
亶	4092
咲	4090
埂	4089
姥	4088
嵊	4087
怔	4085
扉	4084
搡	4083
桀	4082
槊	4081
滂	4079
爻	4078
珑	4077
畲	4076
痲	4074
砫	4073
箔	4072
籴	4071
絮	4069
纶	4068
缮	4067
膈	4066
莼	4065
薅	4063
蛏	4062
蜇	4061
赀	4060
邛	4058
酎	4057
霆	4056
馑	4055
鲢	4053
俦	4052
冼	4051
匕	4050
叕	4048
喧	4047
埕	4046
庯	4045
徇	4044
抜	4042
旌	4041
浐	4040
煚	4039
猥	4037
痪	4036
瞋	4035
笞	4034
笱	4032
糜	4031
肪	4030
芨	4029
苈	4028
蓑	4026
蛀	4025
蜕	4024
觳	4023
詈	4021
贽	4020
赉	4019
赊	4018
锵	4016
阃	4015
鞴	4014
鬲	4013
鲲	4011
卐	4010
帷	4009
幔	4008
怛	4007
憬	4005
擞	4004
桢	4003
樘	4002
沱	4000
泌	3999
炆	3998
琇	3997
瓒	3995
瘿	3994
祜	3993
筏	3992
绌	3990
缜	3989
苣	3988
褫	3987
豺	3986
醪	3984
钖	3983
騒	3982
鼋	3981
㖞	3979
佗	3978
卉	3977
唰	3976
唾	3974
塽	3973
惦	3972
憧	3971
戆	3970
旃	3968
氘	3967
湄	3966
濬	3965
痔	3963
皿	3962
稗	3961
笢	3960
笥	3958
粧	3957
罡	3956
莒	3955
菰	3953
蓖	3952
谧	3951
赃	3950
镨	3949
闶	3947
髦	3946
鲼	3945
鹪	3944
黯	3942
龊	3941
宦	3940
挎	3939
擀	3937
柢	3936
槲	3935
溉	3934
爿	3932
畸	3931
痈	3930
眷	3929
磬	3928
磾	3926
祅	3925
簟	3924
舺	3923
荳	3921
蚓	3920
諲	3919
诤	3918
豕	3916
趺	3915
蹙	3914
陂	3913
霄	3912
驸	3910
骓	3909
鬣	3908
鳚	3907
𨱍	3905
嗓	3904
巍	3903
忻	3902
桉	3900
浒	3899
湃	3898
瀚	3897
猩	3895
畈	3894
疽	3893
礩	3892
笪	3891
缈	3889
莪	3888
藐	3887
谄	3886
赝	3884
鄙	3883
铩	3882
陔	3881
馗	3879
骥	3878
骶	3877
𫚉	3876
伀	3875
僖	3873
匐	3872
坯	3871
嵋	3870
嵯	3868
弈	3867
悌	3866
柾	3865
桁	3863
槻	3862
涎	3861
痢	3860
稔	3858
罅	3857
翕	3856
脍	3855
覃	3854
诓	3852
貍	3851
鎗	3850
锽	3849
隠	3847
霹	3846
鹞	3845
黉	3844
倓	3842
吽	3841
呤	3840
唏	3839
埯	3837
壆	3836
愕	3835
朐	3834
棹	3833
甾	3831
疋	3830
砑	3829
窠	3828
脯	3826
苓	3825
蕲	3824
螟	3823
赟	3821
赭	3820
镂	3819
镣	3818
鞣	3817
韫	3815
餍	3814
髭	3813
鳔	3812
㑩	3810
匏	3809
囗	3808
忾	3807
愍	3805
挚	3804
暑	3803
柠	3802
梧	3800
毖	3799
毘	3798
烨	3797
璝	3796
碉	3794
穸	3793
箨	3792
粄	3791
绺	3789
肱	3788
芏	3787
虼	3786
鋈	3784
钰	3783
锨	3782
陬	3781
雠	3780
髡	3778
鬓	3777
鹗	3776
儴	3775
卣	3773
卮	3772
垡	3771
堑	3770
嫲	3768
寥	3767
徭	3766
擤	3765
枧	3763
橛	3762
浍	3761
浠	3760
済	3759
湓	3757
烬	3756
燮	3755
甙	3754
畦	3752
睨	3751
簦	3750
繇	3749
绐	3747
羡	3746
轸	3745
隹	3744
馐	3742
佘	3741
儚	3740
厖	3739
呔	3738
尴	3736
崞	3735
崤	3734
崮	3733
暐	3731
曩	3730
杈	3729
柘	3728
歙	3726
殂	3725
氙	3724
渺	3723
潍	3722
濊	3720
濯	3719
炰	3718
瘛	3717
禺	3715
窣	3714
笄	3713
籓	3712
糁	3710
膊	3709
芩	3708
蒌	3707
蛎	3705
谇	3704
貊	3703
蹋	3702
驺	3701
鹉	3699
麸	3698
乂	3697
伺	3696
圹	3694
埭	3693
夂	3692
寘	3691
徂	3689
搧	3688
曷	3687
栃	3686
楦	3684
樯	3683
樾	3682
毬	3681
泺	3680
涝	3678
滔	3677
猗	3676
璀	3675
痹	3673
瘢	3672
矍	3671
祔	3670
翳	3668
耨	3667
腈	3666
腋	3665
萦	3664
蒟	3662
遑	3661
靼	3660
饧	3659
鲿	3657
黐	3656
呖	3655
娩	3654
崦	3652
捺	3651
楙	3650
楫	3649
榔	3647
洸	3646
淯	3645
砻	3644
胂	3643
舫	3641
茕	3640
薨	3639
蘅	3638
诩	3636
郧	3635
酊	3634
镄	3633
鳊	3631
嗽	3630
庋	3629
弇	3628
枳	3627
榈	3625
浯	3624
湎	3623
炱	3622
熺	3620
狍	3619
痂	3618
穰	3617
竽	3615
粝	3614
绱	3613
蔗	3612
袒	3610
锟	3609
锪	3608
镎	3607
阕	3606
鬯	3604
鹜	3603
麾	3602
黥	3601
鼍	3599
冏	3598
勖	3597
呙	3596
哌	3594
孺	3593
崆	3592
彀	3591
恬	3589
抟	3588
湔	3587
玎	3586
瓠	3585
畛	3583
眀	3582
繋	3581
纭	3580
艏	3578
萁	3577
蕞	3576
觞	3575
逄	3573
闘	3572
飒	3571
鲣	3570
𨱇	3569
侑	3567
垃	3566
堃	3565
夤	3564
帑	3562
懦	3561
氵	3560
淬	3559
溲	3557
熹	3556
琢	3555
琤	3554
瓿	3552
甥	3551
篁	3550
绂	3549
翌	3548
蕈	3546
蛔	3545
螈	3544
诙	3543
谡	3541
跗	3540
跸	3539
阈	3538
阋	3536
鞅	3535
鹈	3534
亢	3533
佯	3532
凋	3530
吩	3529
崁	3528
崃	3527
沭	3525
珐	3524
瞇	3523
硙	3522
礮	3520
祓	3519
耘	3518
菅	3517
菑	3515
裾	3514
褥	3513
褰	3512
诔	3511
铛	3509
镡	3508
阱	3507
饫	3506
髀	3504
鳟	3503
侩	3502
嗌	3501
婬	3499
檫	3498
炝	3497
玘	3496
璠	3494
祉	3493
缂	3492
肼	3491
胱	3490
虬	3488
虺	3487
蝰	3486
谀	3485
跷	3483
靺	3482
馁	3481
亘	3480
倌	3478
劓	3477
哏	3476
啉	3475
啷	3474
垩	3472
媪	3471
寳	3470
岜	3469
峤	3467
彘	3466
朊	3465
渫	3464
炷	3462
爨	3461
砧	3460
筱	3459
篠	3457
缣	3456
羸	3455
羿	3454
肴	3453
蛞	3451
蝽	3450
觚	3449
诮	3448
诳	3446
郏	3445
醴	3444
阍	3443
饯	3441
骝	3440
鳯	3439
鸵	3438
䌷	3436
伲	3435
冧	3434
劭	3433
嗪	3432
団	3430
嬿	3429
宀	3428
戕	3427
晔	3425
晷	3424
杳	3423
樋	3422
浃	3420
犟	3419
琮	3418
瑈	3417
畖	3416
瘘	3414
砟	3413
绚	3412
罨	3411
苋	3409
菓	3408
螒	3407
蠓	3406
裨	3404
诅	3403
锏	3402
鞨	3401
佼	3399
厔	3398
噙	3397
図	3396
扦	3395
抻	3393
椁	3392
沩	3391
洳	3390
眳	3388
砵	3387
竑	3386
粱	3385
繖	3383
艚	3382
芑	3381
芾	3380
苺	3379
蔺	3377
蚴	3376
賛	3375
赓	3374
踱	3372
钆	3371
霭	3370
鞔	3369
鬻	3367
㔉	3366
嗙	3365
囝	3364
婺	3362
惫	3361
柰	3360
桤	3359
渖	3358
瀹	3356
焱	3355
矜	3354
絵	3353
茴	3351
萆	3350
衪	3349
跖	3348
邕	3346
郸	3345
銭	3344
饴	3343
亊	3341
厶	3340
噘	3339
堀	3338
孥	3337
尪	3335
戛	3334
棫	3333
歆	3332
漪	3330
炅	3329
疵	3328
箅	3327
臬	3325
菔	3324
蒾	3323
蔫	3322
蠊	3321
衢	3319
譬	3318
逡	3317
邾	3316
郪	3314
锲	3313
颡	3312
鸱	3311
鹡	3309
鼐	3308
刍	3307
喆	3306
奘	3304
弢	3303
悪	3302
惮	3301
曺	3300
氓	3298
湳	3297
濉	3296
牒	3295
犽	3293
玦	3292
玨	3291
琲	3290
祟	3288
缱	3287
缲	3286
翦	3285
菟	3284
藿	3282
蛳	3281
诨	3280
谰	3279
赳	3277
遄	3276
镆	3275
阒	3274
隰	3272
雯	3271
鞫	3270
頫	3269
鲌	3267
鹇	3266
㭴	3265
仺	3264
侮	3263
偌	3261
坍	3260
姘	3259
屾	3258
恂	3256
恣	3255
抉	3254
旄	3253
晁	3251
氲	3250
滘	3249
熜	3248
瑚	3246
畬	3245
睫	3244
睽	3243
砉	3242
磡	3240
箦	3239
籀	3238
苊	3237
荞	3235
荠	3234
蒽	3233
蚺	3232
螛	3230
衞	3229
觇	3228
诎	3227
跏	3226
轲	3224
辕	3223
辺	3222
雫	3221
鼩	3219
凪	3218
凼	3217
囡	3216
坭	3214
埵	3213
塩	3212
増	3211
媸	3209
宓	3208
搥	3207
晰	3206
杪	3205
梠	3203
汆	3202
泮	3201
熘	3200
燔	3198
璨	3197
璹	3196
疟	3195
缭	3193
罟	3192
艸	3191
蠛	3190
襞	3188
谆	3187
辂	3186
镝	3185
阏	3184
骺	3182
鹂	3181
侪	3180
俜	3179
凇	3177
処	3176
啶	3175
墦	3174
嫑	3172
孑	3171
対	3170
峒	3169
撷	3168
擘	3166
敫	3165
杌	3164
桴	3163
烽	3161
犠	3160
璈	3159
睺	3158
秣	3156
筷	3155
耒	3154
舯	3153
芡	3151
荑	3150
蟠	3149
袂	3148
贲	3147
郫	3145
酃	3144
醢	3143
镅	3142
镙	3140
镦	3139
髌	3138
鹮	3137
鼹	3135
龃	3134
佸	3133
姮	3132
姹	3131
忝	3129
揿	3128
攞	3127
涸	3126
滓	3124
澂	3123
焼	3122
獐	3121
甡	3119
甬	3118
盍	3117
眭	3116
睐	3114
禳	3113
窘	3112
筦	3111
粢	3110
臁	3108
芴	3107
莘	3106
蜓	3105
郯	3103
醌	3102
鸰	3101
鹩	3100
侂	3098
剡	3097
叵	3096
岵	3095
拯	3093
沌	3092
璆	3091
畧	3090
疖	3089
疡	3087
窨	3086
胴	3085
藁	3084
蠼	3082
褡	3081
诽	3080
跩	3079
轼	3077
铒	3076
镯	3075
飏	3074
仮	3073
堙	3071
崚	3070
挙	3069
挹	3068
梼	3066
汨	3065
猖	3064
琯	3063
瑁	3061
箬	3060
篦	3059
耜	3058
蛐	3056
蠕	3055
袢	3054
襦	3053
谿	3052
踮	3050
込	3049
釆	3048
饪	3047
髹	3045
鬟	3044
龉	3043
偁	3042
傉	3040
囍	3039
圮	3038
墒	3037
夙	3036
婧	3034
岢	3033
戻	3032
掼	3031
暠	3029
柩	3028
毂	3027
洮	3026
滢	3024
狁	3023
瞰	3022
碚	3021
磋	3019
罠	3018
腩	3017
芫	3016
菽	3015
蛸	3013
逖	3012
逵	3011
鍪	3010
钅	3008
铙	3007
隈	3006
隳	3005
饨	3003
骀	3002
魑	3001
劄	3000
呋	2998
噻	2997
垭	2996
埇	2995
堿	2994
嫚	2992
崠	2991
廴	2990
惭	2989
慷	2987
揺	2986
搾	2985
昞	2984
枱	2982
橄	2981
涪	2980
滁	2979
烺	2978
牍	2976
珥	2975
瓘	2974
瓟	2973
疴	2971
磉	2970
粼	2969
缡	2968
羪	2966
翚	2965
耂	2964
萋	2963
讥	2961
豳	2960
邈	2959
郞	2958
锞	2957
镱	2955
鲳	2954
鳓	2953
勣	2952
哚	2950
嗵	2949
嚣	2948
埘	2947
埜	2945
嶝	2944
扈	2943
昶	2942
暲	2940
玡	2939
甠	2938
痖	2937
窳	2936
缍	2934
艽	2933
萜	2932
蝮	2931
跆	2929
跫	2928
蹠	2927
鄢	2926
韪	2924
鲚	2923
鸷	2922
倬	2921
僦	2920
勗	2918
匚	2917
哮	2916
啯	2915
坢	2913
埚	2912
帏	2911
悭	2910
戋	2908
掞	2907
搪	2906
昪	2905
槔	2903
涕	2902
淏	2901
砬	2900
窭	2899
耄	2897
蔵	2896
鍙	2895
钶	2894
锸	2892
阯	2891
靑	2890
麋	2889
亹	2887
匆	2886
啫	2885
啱	2884
嗾	2883
垟	2881
姞	2880
娉	2879
岙	2878
庹	2876
怆	2875
愬	2874
摈	2873
敉	2871
歹	2870
湴	2869
滏	2868
煸	2866
珵	2865
瓖	2864
畍	2863
眸	2862
眻	2860
禔	2859
耧	2858
艄	2857
蓓	2855
螣	2854
讵	2853
赜	2852
迤	2850
邃	2849
鄀	2848
陟	2847
髪	2845
鳂	2844
鸺	2843
鸻	2842
鹚	2841
齑	2839
龀	2838
両	2837
喹	2836
嘏	2834
嬗	2833
崄	2832
拊	2831
撘	2829
杲	2828
楯	2827
殃	2826
殛	2825
滟	2823
澪	2822
獯	2821
璵	2820
荪	2818
菘	2817
蚡	2816
郿	2815
铕	2813
骼	2812
髙	2811
偓	2810
吔	2808
唻	2807
嗉	2806
夼	2805
峥	2804
廸	2802
恽	2801
戗	2800
枨	2799
殒	2797
浬	2796
湉	2795
漉	2794
獬	2792
玙	2791
禟	2790
穨	2789
纻	2787
薙	2786
衲	2785
鄄	2784
钲	2783
锖	2781
颢	2780
鹕	2779
坌	2778
妣	2776
嫠	2775
帰	2774
弋	2773
怙	2771
攘	2770
溧	2769
潼	2768
瀍	2767
熳	2765
瘴	2764
窈	2763
腱	2762
芤	2760
苎	2759
茚	2758
蚍	2757
觐	2755
讴	2754
谲	2753
鎏	2752
锘	2750
镈	2749
飓	2748
骙	2747
髟	2746
鹎	2744
鹣	2743
僰	2742
呾	2741
垱	2739
挜	2738
揄	2737
晗	2736
汛	2734
淠	2733
狝	2732
瑆	2731
瑠	2730
盉	2728
礡	2727
笹	2726
篾	2725
舗	2723
蒹	2722
薜	2721
蚂	2720
蝨	2718
诋	2717
迓	2716
遐	2715
醡	2713
錞	2712
镳	2711
鬈	2710
鳙	2709
凵	2707
刽	2706
媲	2705
彳	2704
怍	2702
戢	2701
摽	2700
昰	2699
柞	2697
栊	2696
栌	2695
楮	2694
檠	2692
涑	2691
狎	2690
玟	2689
玳	2688
砝	2686
碣	2685
笤	2684
篙	2683
簗	2681
肜	2680
膦	2679
芘	2678
蒎	2676
蕖	2675
蚧	2674
蠖	2673
蠲	2672
衩	2670
辋	2669
镏	2668
傧	2667
啭	2665
媺	2664
彖	2663
悧	2662
扆	2660
掬	2659
摒	2658
暄	2657
栱	2655
梾	2654
檩	2653
氹	2652
浈	2651
漓	2649
玧	2648
筊	2647
翡	2646
胗	2644
胙	2643
苡	2642
苳	2641
茍	2639
蜊	2638
蝴	2637
郜	2636
酐	2635
锎	2633
镥	2632
骧	2631
魃	2630
鳢	2628
卬	2627
厓	2626
嚈	2625
妏	2623
宬	2622
彛	2621
抨	2620
柒	2618
洵	2617
焜	2616
煅	2615
牂	2614
獣	2612
珉	2611
疎	2610
皴	2609
篯	2607
臃	2606
葑	2605
褔	2604
谖	2602
赑	2601
蹶	2600
魈	2599
鲹	2597
啣	2596
嚓	2595
嫒	2594
専	2593
巜	2591
廆	2590
彜	2589
彶	2588
懔	2586
挈	2585
昺	2584
暌	2583
杧	2581
淄	2580
滝	2579
烜	2578
矸	2577
砕	2575
禤	2574
竝	2573
笭	2572
筮	2570
箪	2569
粦	2568
緜	2567
绔	2565
芉	2564
蒯	2563
蚪	2562
衹	2560
鑨	2559
铧	2558
锢	2557
雹	2556
鲅	2554
鲏	2553
鲟	2552
鳑	2551
𩽾	2549
𩾌	2548
䜣	2547
乇	2546
嚩	2544
堍	2543
嬢	2542
帙	2541
杩	2539
杷	2538
杻	2537
沆	2536
焐	2535
狞	2533
玕	2532
琰	2531
眈	2530
瞏	2528
祘	2527
祫	2526
笳	2525
糍	2523
絙	2522
縯	2521
耷	2520
脒	2519
臈	2517
讉	2516
跻	2515
辘	2514
铤	2512
鲞	2511
倏	2510
傀	2509
匍	2507
囱	2506
嫫	2505
尢	2504
悊	2502
惆	2501
惶	2500
汐	2499
矬	2498
砼	2496
祙	2495
纟	2494
舥	2493
菹	2491
萑	2490
裢	2489
讣	2488
赕	2486
跞	2485
铦	2484
镃	2483
馒	2482
髑	2480
伡	2479
侘	2478
単	2477
啹	2475
姵	2474
嫦	2473
嶷	2472
怵	2470
扌	2469
挢	2468
攷	2467
暾	2465
枓	2464
檞	2463
炵	2462
猷	2461
砭	2459
祧	2458
菠	2457
辎	2456
鄞	2454
钷	2453
钿	2452
铽	2451
骕	2449
魮	2448
亓	2447
刖	2446
哕	2444
哿	2443
垕	2442
垲	2441
娈	2440
彸	2438
慊	2437
懆	2436
曽	2435
杬	2433
洑	2432
潴	2431
炀	2430
燎	2428
痧	2427
皙	2426
眺	2425
籁	2424
缑	2422
胬	2421
芠	2420
莠	2419
裈	2417
謇	2416
诌	2415
豊	2414
轵	2412
遒	2411
鉆	2410
锫	2409
饩	2407
鸯	2406
丿	2405
佤	2404
偬	2403
咙	2401
囷	2400
幵	2399
愠	2398
枹	2396
栀	2395
桠	2394
梶	2393
楂	2391
泐	2390
浉	2389
溟	2388
牯	2387
犒	2385
皑	2384
瞓	2383
砒	2382
禩	2380
秾	2379
绡	2378
罂	2377
罿	2375
肀	2374
膣	2373
菝	2372
蛴	2370
蟋	2369
郓	2368
郛	2367
钔	2366
阄	2364
飑	2363
仼	2362
伃	2361
兕	2359
劢	2358
呓	2357
唧	2356
噔	2354
堉	2353
嫱	2352
徼	2351
怅	2349
椛	2348
滠	2347
獏	2346
琄	2345
瘜	2343
瞠	2342
禨	2341
糬	2340
蒉	2338
蓦	2337
遴	2336
铗	2335
锿	2333
鲴	2332
鹋	2331
黻	2330
鼷	2329
𤞤	2327
䴙	2326
咐	2325
哧	2324
妘	2322
妪	2321
姸	2320
婪	2319
庣	2317
拶	2316
摭	2315
敔	2314
濞	2312
犴	2311
猾	2310
珛	2309
疔	2308
疠	2306
碻	2305
茔	2304
袷	2303
裼	2301
褊	2300
觊	2299
觋	2298
谮	2296
镛	2295
頬	2294
𫏋	2293
亻	2291
俐	2290
凖	2289
呑	2288
喟	2287
婼	2285
扱	2284
柟	2283
沬	2282
溍	2280
溷	2279
漯	2278
爀	2277
牁	2275
瘗	2274
瘠	2273
竣	2272
筅	2271
綦	2269
绗	2268
芪	2267
荇	2266
蛲	2264
蜻	2263
蹚	2262
鄜	2261
鎶	2259
锍	2258
閰	2257
颛	2256
鹾	2254
䴘	2253
伢	2252
倮	2251
傒	2250
刳	2248
剉	2247
囖	2246
嫄	2245
岈	2243
峋	2242
扞	2241
旒	2240
昫	2238
暎	2237
泂	2236
湣	2235
璩	2234
畤	2232
礽	2231
窓	2230
簠	2229
缛	2227
舨	2226
蒴	2225
薏	2224
蘖	2222
蛘	2221
螠	2220
踵	2219
転	2217
遯	2216
郇	2215
郐	2214
隗	2213
鞒	2211
駅	2210
鱀	2209
麐	2208
龇	2206
劬	2205
夲	2204
屐	2203
巯	2201
弝	2200
恻	2199
悫	2198
愆	2196
懊	2195
挲	2194
杼	2193
棰	2192
淙	2190
炟	2189
硭	2188
禊	2187
窆	2185
筼	2184
羝	2183
脔	2182
茑	2180
荜	2179
荧	2178
蓍	2177
譞	2176
踬	2174
逭	2173
餮	2172
馃	2171
驽	2169
骅	2168
麈	2167
嚭	2166
孀	2164
寞	2163
屻	2162
岌	2161
幞	2159
彟	2158
悰	2157
懽	2156
戸	2155
旯	2153
椹	2152
殳	2151
珣	2150
疥	2148
窸	2147
粍	2146
耪	2145
脘	2143
葇	2142
蝌	2141
螳	2140
觑	2139
讦	2137
跣	2136
迕	2135
铥	2134
阝	2132
陉	2131
颦	2130
馥	2129
骁	2127
骃	2126
儡	2125
刭	2124
喱	2122
噉	2121
埙	2120
売	2119
娌	2118
崱	2116
帻	2115
惋	2114
搆	2113
枡	2111
橥	2110
洱	2109
溇	2108
潆	2106
牖	2105
狨	2104
獍	2103
癍	2101
硁	2100
磙	2099
秙	2098
紞	2097
罍	2095
罾	2094
腆	2093
蘑	2092
蟛	2090
蠡	2089
趼	2088
辶	2087
銎	2085
铏	2084
靥	2083
骐	2082
麇	2081
𨱏	2079
𫚔	2078
俋	2077
奀	2076
峭	2074
彡	2073
搐	2072
攵	2071
柝	2069
栲	2068
榍	2067
毽	2066
泭	2064
濙	2063
煊	2062
眢	2061
硇	2060
紒	2058
纰	2057
舸	2056
誊	2055
诖	2053
踌	2052
邽	2051
鄘	2050
酦	2048
隣	2047
鞮	2046
骛	2045
鳜	2043
鹀	2042
黝	2041
鼯	2040
卺	2039
呶	2037
唁	2036
埒	2035
挼	2034
搠	2032
桲	2031
漥	2030
潇	2029
甓	2027
盌	2026
秅	2025
稹	2024
竳	2023
筰	2021
羧	2020
腴	2019
萸	2018
虮	2016
蚐	2015
裒	2014
觌	2013
鄯	2011
鄹	2010
鉄	2009
镊	2008
阚	2006
鲦	2005
鸨	2004
鹧	2003
𣸣	2002
㓥	2000
侔	1999
偾	1998
冚	1997
冮	1995
呴	1994
嗫	1993
屃	1992
庥	1990
怦	1989
惔	1988
拏	1987
搴	1986
滗	1984
猃	1983
猱	1982
畚	1981
皞	1979
磝	1978
芲	1977
薬	1976
豉	1974
釭	1973
镴	1972
骟	1971
鲾	1969
鸳	1968
哱	1967
奁	1966
尙	1965
廵	1963
晌	1962
粳	1961
绹	1960
葩	1958
袴	1957
訾	1956
谫	1955
豌	1953
赧	1952
蹓	1951
逯	1950
頠	1948
駆	1947
骷	1946
鱊	1945
鼙	1944
龠	1942
傥	1941
傺	1940
刿	1939
劂	1937
噩	1936
噱	1935
噼	1934
嚅	1932
堛	1931
堠	1930
嶙	1929
巂	1928
帼	1926
慝	1925
搦	1924
晳	1923
柙	1921
栻	1920
梃	1919
浄	1918
涖	1916
渑	1915
澍	1914
猟	1913
璿	1911
疚	1910
簷	1909
缌	1908
舴	1907
觔	1905
觜	1904
鲐	1903
倗	1902
厰	1900
吿	1899
垴	1898
墉	1897
戡	1895
挿	1894
暸	1893
曛	1892
枸	1891
漈	1889
玷	1888
珺	1887
璮	1886
缳	1884
羱	1883
肓	1882
腉	1881
茭	1879
葫	1878
蚨	1877
蟀	1876
袤	1874
讬	1873
蹉	1872
邰	1871
邶	1870
铚	1868
锩	1867
陲	1866
雎	1865
驎	1863
鰕	1862
伔	1861
倜	1860
匋	1858
厷	1857
咛	1856
岽	1855
枘	1853
梱	1852
椐	1851
椝	1850
椟	1849
槁	1847
殑	1846
氤	1845
湝	1844
溞	1842
炁	1841
煴	1840
煺	1839
爝	1837
珅	1836
琁	1835
眇	1834
瞑	1833
羔	1831
翮	1830
蘩	1829
蝻	1828
蟊	1826
踉	1825
鄱	1824
鑅	1823
镲	1821
鸹	1820
鹆	1819
𦈔	1818
勔	1816
叆	1815
哽	1814
啻	1813
坫	1812
埝	1810
媄	1809
嵒	1808
愀	1807
撄	1805
昜	1804
晫	1803
橦	1802
欹	1800
琥	1799
瘖	1798
皘	1797
睳	1795
矞	1794
紊	1793
絜	1792
継	1791
绋	1789
罝	1788
肫	1787
莩	1786
蜚	1784
譲	1783
豨	1782
钭	1781
阼	1779
黡	1778
偎	1777
埧	1776
姫	1775
尅	1773
屉	1772
廔	1771
怱	1770
恙	1768
愔	1767
斝	1766
晢	1765
棓	1763
痫	1762
盥	1761
胳	1760
芍	1758
菖	1757
賨	1756
賸	1755
跬	1754
踅	1752
踫	1751
轺	1750
邠	1749
鄠	1747
醤	1746
靬	1745
馄	1744
鳈	1742
䲟	1741
佉	1740
偍	1739
喦	1738
垌	1736
寗	1735
尨	1734
徘	1733
悸	1731
惚	1730
撚	1729
晡	1728
榅	1726
洧	1725
牻	1724
瓴	1723
痤	1721
笸	1720
筜	1719
絒	1718
缧	1717
翋	1715
芺	1714
葳	1713
裎	1712
趿	1710
蹑	1709
辻	1708
郄	1707
酂	1705
颀	1704
䉤	1703
仳	1702
傜	1700
嘹	1699
惣	1698
旰	1697
桯	1696
汚	1694
浡	1693
烇	1692
琬	1691
璱	1689
稶	1688
経	1687
聃	1686
胝	1684
贶	1683
郤	1682
隍	1681
鼗	1680
伫	1678
勰	1677
堣	1676
媞	1675
嵛	1673
廒	1672
怏	1671
恓	1670
搿	1668
暅	1667
枞	1666
棐	1665
猕	1663
疭	1662
筥	1661
糇	1660
繊	1659
缥	1657
耑	1656
胨	1655
荽	1654
莜	1652
蚰	1651
跽	1650
踔	1649
蹩	1647
郦	1646
鐇	1645
钎	1644
韘	1643
験	1641
驩	1640
鼾	1639
乛	1638
啋	1636
圯	1635
坵	1634
尓	1633
幛	1631
朓	1630
涚	1629
珽	1628
甗	1626
礤	1625
箓	1624
肷	1623
舄	1622
舳	1620
蕯	1619
蜘	1618
螂	1617
釴	1615
镘	1614
顼	1613
骎	1612
鲵	1610
鳒	1609
鳡	1608
鴈	1607
齁	1605
龁	1604
佞	1603
偻	1602
坼	1601
堈	1599
廾	1598
昃	1597
枥	1596
浥	1594
渋	1593
玶	1592
璎	1591
甪	1589
砈	1588
罱	1587
聼	1586
肸	1585
茏	1583
裥	1582
讠	1581
逦	1580
遹	1578
酗	1577
鐾	1576
亰	1575
倧	1573
吲	1572
喁	1571
囮	1570
嵫	1568
恊	1567
掟	1566
枒	1565
桷	1564
検	1562
殄	1561
燄	1560
琡	1559
瑴	1557
璊	1556
盝	1555
砗	1554
稃	1552
絷	1551
肄	1550
臓	1549
蒄	1547
蟇	1546
赙	1545
鄗	1544
铹	1543
鞬	1541
駄	1540
哳	1539
喋	1538
墼	1536
姈	1535
屭	1534
惬	1533
慜	1531
枇	1530
柽	1529
槙	1528
樻	1527
煖	1525
煳	1524
犭	1523
瓩	1522
瘉	1520
硏	1519
礅	1518
祃	1517
秏	1515
翩	1514
菥	1513
蚣	1512
衒	1510
酹	1509
骱	1508
麿	1507
𦈡	1506
仝	1504
佾	1503
咘	1502
婖	1501
崂	1499
嵇	1498
嵎	1497
帯	1496
悃	1494
戽	1493
